% Generated by PAnDConv in Mon Oct 31 23:37:03 2011
% Author: Paulo Joia Filho
% instances: 240
% dimension: 28
% classes:   40

@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	attr1	REAL
@ATTRIBUTE	attr2	REAL
@ATTRIBUTE	attr3	REAL
@ATTRIBUTE	attr4	REAL
@ATTRIBUTE	attr5	REAL
@ATTRIBUTE	attr6	REAL
@ATTRIBUTE	attr7	REAL
@ATTRIBUTE	attr8	REAL
@ATTRIBUTE	attr9	REAL
@ATTRIBUTE	attr10	REAL
@ATTRIBUTE	attr11	REAL
@ATTRIBUTE	attr12	REAL
@ATTRIBUTE	attr13	REAL
@ATTRIBUTE	attr14	REAL
@ATTRIBUTE	attr15	REAL
@ATTRIBUTE	attr16	REAL
@ATTRIBUTE	attr17	REAL
@ATTRIBUTE	attr18	REAL
@ATTRIBUTE	attr19	REAL
@ATTRIBUTE	attr20	REAL
@ATTRIBUTE	attr21	REAL
@ATTRIBUTE	attr22	REAL
@ATTRIBUTE	attr23	REAL
@ATTRIBUTE	attr24	REAL
@ATTRIBUTE	attr25	REAL
@ATTRIBUTE	attr26	REAL
@ATTRIBUTE	attr27	REAL
@ATTRIBUTE	attr28	REAL
@ATTRIBUTE	class {0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0}

@DATA
14-1f.jpg,28750,-10476.9,-42994.7,-28800.3,4998.67,27767.5,30098.3,12601.9,-8421.42,-25495.2,-25495.2,-8421.42,12601.9,30098.3,27767.5,4998.67,-28800.3,-42994.7,-10476.9,28750,66465.5,12415,7542.74,5300.97,999.402,261.157,49.3227,32.6995,13.0
14-2f.jpg,26127,-15751.6,-40800.6,-22657.2,13526.6,28795.4,21895.2,4187.26,-16703,-26939.4,-26939.4,-16703,4187.26,21895.2,28795.4,13526.6,-22657.2,-40800.6,-15751.6,26127,64505.3,14236,9145.7,5734.54,1065.37,285.599,51.5104,33.6072,13.0
14-3f.jpg,25806.6,-13794.3,-43380.4,-25600.7,9639.62,27142.9,27310.1,9086.42,-12086.5,-26766.7,-26766.7,-12086.5,9086.42,27310.1,27142.9,9639.62,-25600.7,-43380.4,-13794.3,25806.6,71928.2,15910.9,7365.55,5593.37,1049.18,266.871,52.235,34.8279,13.0
14-4f.jpg,27546.6,-12672.7,-39033.9,-25705.8,7277.9,25819.1,22686.1,9478.69,-10853,-26317,-26317,-10853,9478.69,22686.1,25819.1,7277.9,-25705.8,-39033.9,-12672.7,27546.6,63445.3,13308.2,8278.26,5194.99,1004.67,275.632,50.7198,34.3328,13.0
14-5f.jpg,5493.56,-12667.2,-2125.34,-17431,2602.53,2531.15,-2670.51,-1236.68,3961.68,8529.62,8529.62,3961.68,-1236.68,-2670.51,2531.15,2602.53,-17431,-2125.34,-12667.2,5493.56,75850.1,15101.6,9289.61,6536.6,1332.59,396.243,66.2063,41.768,13.0
14-6f.jpg,20712.2,-24947.7,-42795.1,-16877.7,19475.5,30017.1,16641.7,-4894.2,-24133.2,-25755.6,-25755.6,-24133.2,-4894.2,16641.7,30017.1,19475.5,-16877.7,-42795.1,-24947.7,20712.2,76612.5,13372.9,7918.81,5350.9,1066.86,251.697,57.3841,36.7218,13.0
15-1f.jpg,34376,-4469.86,-32751.9,-22430.4,-9759.59,270.72,10454.5,21243.9,21011.6,1361.68,1361.68,21011.6,21243.9,10454.5,270.72,-9759.59,-22430.4,-32751.9,-4469.86,34376,64537.2,8868.55,5976.4,4928.91,811.698,199.01,43.9405,28.9445,14.0
15-2f.jpg,28178.7,-18227.4,-43794.1,-14456.1,23530.5,35772.3,14282.9,-14303.5,-29848.4,-21934.6,-21934.6,-29848.4,-14303.5,14282.9,35772.3,23530.5,-14456.1,-43794.1,-18227.4,28178.7,62157.2,11453.9,6916.56,4765.13,822.574,192.255,48.6156,28.8767,14.0
15-3f.jpg,28727.9,-13727.9,-45600.2,-20643,12170.6,30905.5,20991.6,255.699,-20078.3,-26647.8,-26647.8,-20078.3,255.699,20991.6,30905.5,12170.6,-20643,-45600.2,-13727.9,28727.9,67116.5,10819.7,6624.68,4414.63,883.794,219.4,48.7372,30.4339,14.0
15-4f.jpg,30748.2,-11336.1,-37162.1,-19346.7,4531.53,19516.7,20359.3,12173,-5799.82,-25387.2,-25387.2,-5799.82,12173,20359.3,19516.7,4531.53,-19346.7,-37162.1,-11336.1,30748.2,62032,10365.3,7072.78,4404.59,795.93,180.272,46.7137,29.6445,14.0
15-5f.jpg,2867.82,-4606.86,-6665.67,-16491.4,-1873.82,-3676.98,4323.75,13305.4,13494.4,1254.95,1254.95,13494.4,13305.4,4323.75,-3676.98,-1873.82,-16491.4,-6665.67,-4606.86,2867.82,75757.3,13952.7,9095.89,6732.92,1269.15,345.133,68.429,43.7377,14.0
15-6f.jpg,5816.32,-5901.4,-8441.4,-16884.8,-881.867,-4534.54,2465.92,10371.2,14584.4,7868.7,7868.7,14584.4,10371.2,2465.92,-4534.54,-881.867,-16884.8,-8441.4,-5901.4,5816.32,70009.2,15271.5,8953.87,6231.74,1267.82,350.721,64.9861,41.2235,14.0
16-1m.jpg,13432.1,-19303.3,-43520.4,-6160.36,30946.4,31143.7,-3580.55,-29976.9,-22503.1,2546.37,2546.37,-22503.1,-29976.9,-3580.55,31143.7,30946.4,-6160.36,-43520.4,-19303.3,13432.1,76098.7,10813.1,8223.72,5254.7,937.738,197.743,59.48,34.3651,15.0
16-2m.jpg,16614.6,-15924.3,-42993.8,-14726.6,23008.9,35733.2,10142.8,-21937.3,-27775.6,-12457.1,-12457.1,-27775.6,-21937.3,10142.8,35733.2,23008.9,-14726.6,-42993.8,-15924.3,16614.6,73830.8,11188,7852.02,5758.75,908.415,196.881,56.8153,33.4471,15.0
16-3m.jpg,16905.6,-13262.2,-46503.6,-12260.4,18908.5,36864.4,10305.4,-17731.5,-29654.2,-12784.6,-12784.6,-29654.2,-17731.5,10305.4,36864.4,18908.5,-12260.4,-46503.6,-13262.2,16905.6,71242.9,11922.4,7760.77,5419.61,900.949,197.744,56.8618,34.34,15.0
16-4m.jpg,17515.9,-15814.5,-40261.1,-13038.1,23704.5,32730,5171.03,-26457.6,-26108.8,-7710.49,-7710.49,-26108.8,-26457.6,5171.03,32730,23704.5,-13038.1,-40261.1,-15814.5,17515.9,64561.4,11785,7760.92,4998.16,894.604,187.352,55.8362,32.8484,15.0
16-5m.jpg,-12343.1,-18565.9,-4802.25,6031.36,20928.6,-3441.9,-18310.4,-6220.57,6036.29,9921.14,9921.14,6036.29,-6220.57,-18310.4,-3441.9,20928.6,6031.36,-4802.25,-18565.9,-12343.1,77754.4,14494.7,8851.63,7172.58,1380.87,381.694,79.5168,40.7413,15.0
16-6m.jpg,15298.2,-14311.5,-45250.9,-11277.3,22860.2,36136,5030.39,-23396.5,-28506.5,-6986.85,-6986.85,-28506.5,-23396.5,5030.39,36136,22860.2,-11277.3,-45250.9,-14311.5,15298.2,71310.5,12293.3,7660.12,5294.52,1037.38,206.463,57.3883,33.3177,15.0
17-1m.jpg,22708,-16875,-47604.8,-30446.7,325.327,24008.7,23919.3,12916.9,-4695.39,-22507.4,-22507.4,-4695.39,12916.9,23919.3,24008.7,325.327,-30446.7,-47604.8,-16875,22708,58862.2,9391.93,5742.42,5076.92,970.86,247.859,52.6147,29.0639,16.0
17-2m.jpg,23758.4,-16015.5,-47338,-33129.5,-1874.11,24369.2,24384.6,14741.3,-2538.76,-19615.6,-19615.6,-2538.76,14741.3,24384.6,24369.2,-1874.11,-33129.5,-47338,-16015.5,23758.4,56706.7,10728.2,5975.91,5030.57,984.085,212.325,51.75,28.4393,16.0
17-3m.jpg,21604.8,-16930,-51161.4,-26893.2,4316.19,29032.8,22563.2,6953.52,-12043.5,-22899.1,-22899.1,-12043.5,6953.52,22563.2,29032.8,4316.19,-26893.2,-51161.4,-16930,21604.8,64066.6,10221.9,5883.76,4968.31,947.036,224.039,53.6086,29.9159,16.0
17-4m.jpg,22777,-17490.4,-48051,-32699,2213.32,27153.9,24855.1,11903.3,-8354.75,-22627.8,-22627.8,-8354.75,11903.3,24855.1,27153.9,2213.32,-32699,-48051,-17490.4,22777,62015.8,10470.2,6226.01,4531.05,925.181,212.851,52.4169,28.3419,16.0
17-5m.jpg,-5632.67,-11681,-3347.56,-22471.6,-8606.3,-977.159,4416.69,8789.54,13128.5,6823.56,6823.56,13128.5,8789.54,4416.69,-977.159,-8606.3,-22471.6,-3347.56,-11681,-5632.67,71565.6,11150.5,7358.15,6053.23,1269.58,355.504,73.972,40.5364,16.0
17-6m.jpg,21093.6,-20247.2,-48576.6,-27261.2,6177.49,26990.7,20425,8439.1,-8523.67,-20697.8,-20697.8,-8523.67,8439.1,20425,26990.7,6177.49,-27261.2,-48576.6,-20247.2,21093.6,59421.3,9966.75,5518.75,4677.3,936.724,221.392,53.3466,27.6898,16.0
18-1m.jpg,18039.1,-14613.4,-39650.1,-24732.4,5868.77,29161,25238.6,7211.17,-13361,-23595.2,-23595.2,-13361,7211.17,25238.6,29161,5868.77,-24732.4,-39650.1,-14613.4,18039.1,90076.9,17099.4,11018.2,8043.89,1578.1,358.182,68.8372,52.8676,17.0
18-2m.jpg,23986.6,-13093.5,-38128.6,-30599,-4143.81,16723.1,24949.4,21933.5,5943.96,-16657.9,-16657.9,5943.96,21933.5,24949.4,16723.1,-4143.81,-30599,-38128.6,-13093.5,23986.6,81865.8,16098.4,9968.07,7066.74,1458.05,316.245,58.243,43.8509,17.0
18-3m.jpg,18835.7,-12179,-41238,-22663,7673.63,30851.2,23683.3,7081.7,-16222.1,-26453.7,-26453.7,-16222.1,7081.7,23683.3,30851.2,7673.63,-22663,-41238,-12179,18835.7,88963.6,17859.2,9922.3,7713.46,1516.06,313.503,65.3313,49.8805,17.0
18-4m.jpg,21137.4,-16247.8,-38587.4,-23970,7820.48,29606.1,25382.1,6203.36,-15002.1,-26093,-26093,-15002.1,6203.36,25382.1,29606.1,7820.48,-23970,-38587.4,-16247.8,21137.4,90251.3,17432.3,9937.44,7895.57,1542.98,337.76,65.0888,50.8574,17.0
18-5m.jpg,-8352.48,-12957.9,-7716.1,-14893.4,12078,11935.9,-576.42,-7667.82,-3534.18,2439.96,2439.96,-3534.18,-7667.82,-576.42,11935.9,12078,-14893.4,-7716.1,-12957.9,-8352.48,90550.3,18462.8,10812.8,7701.42,1642.17,403.659,82.4875,47.8285,17.0
18-6m.jpg,18858.9,-16328.4,-40415.2,-25994.2,6835.3,31022.6,25218.5,7070.51,-15996.3,-26525.3,-26525.3,-15996.3,7070.51,25218.5,31022.6,6835.3,-25994.2,-40415.2,-16328.4,18858.9,86574.6,17569,11164.4,7780.05,1572.25,322.668,65.584,49.232,17.0
19-1m.jpg,31582.7,-3302.88,-35233.2,-31992.3,-17899.8,-6182.27,7540.85,19320.6,23023.4,10341.8,10341.8,23023.4,19320.6,7540.85,-6182.27,-17899.8,-31992.3,-35233.2,-3302.88,31582.7,77021.9,10011.6,5111.58,4375.47,740.711,174.146,47.3251,32.7247,18.0
19-2m.jpg,32656.8,-2287.91,-33730,-32381.7,-18551.5,-5277.07,8024.03,17709.9,20110.6,8538.02,8538.02,20110.6,17709.9,8024.03,-5277.07,-18551.5,-32381.7,-33730,-2287.91,32656.8,65343.4,11363,6013.9,4829.09,787.634,173.604,46.3138,32.0943,18.0
19-3m.jpg,33125.9,1509.52,-35292.1,-34022.9,-22865.1,-6469.04,7784.92,19157.2,24110.5,12938,12938,24110.5,19157.2,7784.92,-6469.04,-22865.1,-34022.9,-35292.1,1509.52,33125.9,63051.7,11346.3,6484.37,4636.96,823.767,197.288,45.5552,31.521,18.0
19-4m.jpg,30866.1,-3527.61,-33876.6,-29867.1,-16145.5,-7898.48,3111.68,15702.7,20034.5,10037.8,10037.8,20034.5,15702.7,3111.68,-7898.48,-16145.5,-29867.1,-33876.6,-3527.61,30866.1,66051.5,12951.2,6886.96,5380.5,767.337,178.781,47.756,33.0163,18.0
19-5m.jpg,-1341.49,-3415.83,-19535.2,-8639.68,1999.92,-6323.22,-3382.08,1439.68,6196.24,7439.75,7439.75,6196.24,1439.68,-3382.08,-6323.22,1999.92,-8639.68,-19535.2,-3415.83,-1341.49,73587.3,14335.6,8482.78,6731.95,1266.25,361.134,74.7619,46.8362,18.0
19-6m.jpg,32633.5,-2350.96,-38150,-36841.8,-20960.6,-3437.04,11437.1,21439.7,23577.3,9173.46,9173.46,23577.3,21439.7,11437.1,-3437.04,-20960.6,-36841.8,-38150,-2350.96,32633.5,62548,9984.4,6047.27,4242.66,727.504,163.584,46.2692,31.0084,18.0
20-1m.jpg,33428.4,-15823,-41173.2,-36257.7,-13763.2,2942.46,19843.2,27088.8,17734.6,-5729.74,-5729.74,17734.6,27088.8,19843.2,2942.46,-13763.2,-36257.7,-41173.2,-15823,33428.4,48873.5,8497.86,5198.79,3104.26,657.029,145.783,44.5829,21.9675,19.0
20-2m.jpg,33518,-16984.3,-40169.3,-35247.2,-14228.9,1974.97,19166.6,26063.7,16574.2,-3067.19,-3067.19,16574.2,26063.7,19166.6,1974.97,-14228.9,-35247.2,-40169.3,-16984.3,33518,50670.3,8923.33,5091.06,3496.46,721.268,164.469,44.512,21.5429,19.0
20-3m.jpg,33370.1,-14078.7,-39867.6,-35898.1,-15215,-1200.98,18315.7,26237.5,18865.3,-1142.17,-1142.17,18865.3,26237.5,18315.7,-1200.98,-15215,-35898.1,-39867.6,-14078.7,33370.1,52588.4,9918.06,5465.29,3431.77,662.059,153.13,44.5627,22.6486,19.0
20-4m.jpg,32912.2,-16160.7,-39259.4,-34237.6,-12826.6,2641.12,19322.5,25250.3,15072.6,-5263.17,-5263.17,15072.6,25250.3,19322.5,2641.12,-12826.6,-34237.6,-39259.4,-16160.7,32912.2,45234.9,8896.88,5279.02,3723.82,651.885,144.23,44.7867,22.1681,19.0
20-5m.jpg,-3452.38,4864.63,-18772.9,-17945.1,-19300.2,-11729.3,3062.26,8394.56,17637,17551.4,17551.4,17637,8394.56,3062.26,-11729.3,-19300.2,-17945.1,-18772.9,4864.63,-3452.38,63572.9,14147.4,7854.95,5064.41,1045.53,273.238,74.2472,45.24,19.0
20-6m.jpg,-3660.49,702.953,-21315.5,-16311.5,-16552.4,-7689.61,7316.3,12193.3,17700.8,12798.6,12798.6,17700.8,12193.3,7316.3,-7689.61,-16552.4,-16311.5,-21315.5,702.953,-3660.49,63507.6,15561.9,8148.06,5378.85,1089.16,280.217,74.7739,44.7394,19.0
21-1m.jpg,33776.3,908.221,-26613.6,-27554,-17351.7,-5652.87,6834.47,19412.5,23899,14681.5,14681.5,23899,19412.5,6834.47,-5652.87,-17351.7,-27554,-26613.6,908.221,33776.3,64408.4,16923.9,10955.3,7025.95,1214.21,251.068,44.8735,32.4275,20.0
21-2m.jpg,35745.7,1134,-25285.4,-27293.8,-17177,-8070.34,3025.27,15387.6,23832.8,18701.2,18701.2,23832.8,15387.6,3025.27,-8070.34,-17177,-27293.8,-25285.4,1134,35745.7,64394.2,16207.7,10187.2,6715.9,1173.16,246.506,43.3172,31.1578,20.0
21-3m.jpg,34437.9,3583.78,-25480.6,-27333,-17208.7,-9613.58,179.199,12930.2,25271.8,21880.2,21880.2,25271.8,12930.2,179.199,-9613.58,-17208.7,-27333,-25480.6,3583.78,34437.9,66118.4,16313,9980.34,5982.15,1134.87,208.776,44.1861,32.4088,20.0
21-4m.jpg,34548.6,-1157.2,-26775.3,-26305.8,-18198.3,-7035.48,1480.87,14374.7,22344.4,18698.6,18698.6,22344.4,14374.7,1480.87,-7035.48,-18198.3,-26305.8,-26775.3,-1157.2,34548.6,63147.7,16949.6,9999.43,6976.15,1152.26,229.027,43.8717,29.9846,20.0
21-5m.jpg,1130.51,7694.98,-8279.17,-15526.9,-9575.99,-15090,-6889.93,5442.17,11747.2,16128.8,16128.8,11747.2,5442.17,-6889.93,-15090,-9575.99,-15526.9,-8279.17,7694.98,1130.51,81952.2,19425.4,11800.1,8226.09,1635.11,403.221,72.4107,49.1627,20.0
21-6m.jpg,35685.8,4204.62,-21310.7,-26396.4,-14876.4,-7674.2,-543.234,9401.79,19028.2,18573.4,18573.4,19028.2,9401.79,-543.234,-7674.2,-14876.4,-26396.4,-21310.7,4204.62,35685.8,66281.9,15900.7,9323.61,6189.3,1099.52,221.584,42.794,31.3217,20.0
22-1f.jpg,23124.4,-15923.8,-32623.4,-14184.9,15888.9,23689.8,8698.33,-9810.76,-21501.7,-21176.4,-21176.4,-21501.7,-9810.76,8698.33,23689.8,15888.9,-14184.9,-32623.4,-15923.8,23124.4,83080.7,16303,10027.3,6204.13,1131.26,230.199,55.8606,40.026,21.0
22-2f.jpg,23138.3,-16869.3,-33392.1,-12153.2,18989.8,22091.1,6215.61,-13177.5,-22606.1,-18701.4,-18701.4,-22606.1,-13177.5,6215.61,22091.1,18989.8,-12153.2,-33392.1,-16869.3,23138.3,85435.8,15454.9,9961.59,6900.53,1242.67,261.331,55.7894,39.7073,21.0
22-3f.jpg,24755.6,-14493.5,-34752.2,-17328.8,15952.5,21806.2,6542.42,-10721.2,-22790.6,-17489.9,-17489.9,-22790.6,-10721.2,6542.42,21806.2,15952.5,-17328.8,-34752.2,-14493.5,24755.6,91605.8,16649.4,8949.13,7366.37,1247.18,241.081,54.656,39.4199,21.0
22-4f.jpg,25061.7,-13582,-32761.3,-14406.1,12509,15360.9,2851.43,-12042.3,-22758,-18997.4,-18997.4,-22758,-12042.3,2851.43,15360.9,12509,-14406.1,-32761.3,-13582,25061.7,72655.5,16209.2,10483.9,6765.07,1252.55,257.738,54.4934,39.7422,21.0
22-5f.jpg,-5551.92,-10874.6,-11492.8,20379.2,15578.1,-13810.9,-16723.6,-473.893,9981.72,13.5103,13.5103,9981.72,-473.893,-16723.6,-13810.9,15578.1,20379.2,-11492.8,-10874.6,-5551.92,95955.8,19719.8,10652.9,6782.61,1509.14,356.558,75.8989,44.9496,21.0
22-6f.jpg,21555,-19633.2,-40203.9,-15590.3,18137.9,27344.1,9975.35,-12846,-23522.7,-15950.8,-15950.8,-23522.7,-12846,9975.35,27344.1,18137.9,-15590.3,-40203.9,-19633.2,21555,86585.1,19666.9,11587.5,8059.26,1455.93,304.867,60.3293,44.1853,21.0
23-1m.jpg,21143,-22389.8,-47370.6,-24727.5,8633.42,26366.4,22883.3,8321.51,-9340.19,-27463.5,-27463.5,-9340.19,8321.51,22883.3,26366.4,8633.42,-24727.5,-47370.6,-22389.8,21143,59710.6,12269,8389.53,5213.65,1032.01,215.644,53.8798,28.8805,22.0
23-2m.jpg,21042.2,-24063.2,-47732.1,-23218,9646.71,27675.1,22046.9,6870.95,-12084.9,-27439.4,-27439.4,-12084.9,6870.95,22046.9,27675.1,9646.71,-23218,-47732.1,-24063.2,21042.2,57319,15067,8573.44,5587.93,1032.73,217.762,53.7117,27.7797,22.0
23-3m.jpg,20193.9,-17622.8,-48145.9,-21110.8,6543.37,25172,22437.7,8554.17,-10356.5,-27053,-27053,-10356.5,8554.17,22437.7,25172,6543.37,-21110.8,-48145.9,-17622.8,20193.9,63801.9,12521.2,7532.91,5158.76,1011.24,225.145,54.6943,31.2307,22.0
23-4m.jpg,20696.3,-18524.6,-45410,-27994.8,7432.99,25695.5,24036.5,9381.53,-12705.3,-27497.4,-27497.4,-12705.3,9381.53,24036.5,25695.5,7432.99,-27994.8,-45410,-18524.6,20696.3,58120.8,10749.4,7558.75,5919.54,1056.8,221.205,54.4674,31.0224,22.0
23-5m.jpg,-15379.8,-15227.9,-12223.4,-3712.37,13770,2424.41,-9460.3,-3358.53,1788.6,7834.25,7834.25,1788.6,-3358.53,-9460.3,2424.41,13770,-3712.37,-12223.4,-15227.9,-15379.8,75912.8,15756.4,9063,6470.07,1335.11,342.972,81.6931,39.4697,22.0
23-6m.jpg,16931.5,-27921.1,-45874.4,-15403.6,14712.8,26350.8,16877,2162,-19091.4,-26823.4,-26823.4,-19091.4,2162,16877,26350.8,14712.8,-15403.6,-45874.4,-27921.1,16931.5,63571.6,14622.6,8943.15,6310.56,1088.56,226.207,56.3968,28.0366,22.0
24-1m.jpg,23080.3,-18754.2,-38303.5,-9336,18088.2,25362.5,17667,462.877,-17666.2,-24922.6,-24922.6,-17666.2,462.877,17667,25362.5,18088.2,-9336,-38303.5,-18754.2,23080.3,72068,11385.4,8008.51,5728.9,939.611,177.159,51.8289,30.7832,23.0
24-2m.jpg,24245.4,-20361.2,-37891,-8695.78,18384.1,25863.7,17205.4,-227.225,-18152.2,-24289.2,-24289.2,-18152.2,-227.225,17205.4,25863.7,18384.1,-8695.78,-37891,-20361.2,24245.4,68093.8,12687.6,9478.75,5784.25,932.25,182.995,50.575,28.778,23.0
24-3m.jpg,22284.1,-17494.7,-39068.3,-7771.15,17098.8,24815.4,17248.8,182.384,-18517.5,-26139.7,-26139.7,-18517.5,182.384,17248.8,24815.4,17098.8,-7771.15,-39068.3,-17494.7,22284.1,67530.1,13002.6,9016.77,5679.94,939.955,191.769,52.4086,31.4066,23.0
24-4m.jpg,24225.7,-18228.2,-36985.3,-11555.3,16351.5,25808.2,18050.8,2583.32,-16217.9,-25148,-25148,-16217.9,2583.32,18050.8,25808.2,16351.5,-11555.3,-36985.3,-18228.2,24225.7,63878.2,11300,8638.42,5684.83,891.773,172.905,50.8324,30.0338,23.0
24-5m.jpg,846.599,-10706.5,-35.9,-17972.7,1884.64,5139.42,5407.16,5402.54,9348.29,2584.36,2584.36,9348.29,5402.54,5407.16,5139.42,1884.64,-17972.7,-35.9,-10706.5,846.599,76566.6,14667.7,9836.93,7080.08,1298.38,318.093,68.1419,40.7024,23.0
24-6m.jpg,22870.7,-19291.5,-38954.8,-9955.07,16417.9,25628.8,16769.7,2256.75,-17983.7,-25333.7,-25333.7,-17983.7,2256.75,16769.7,25628.8,16417.9,-9955.07,-38954.8,-19291.5,22870.7,65802.6,12991.1,8497.56,6515,1042.45,215.834,51.7018,29.7411,23.0
25-1m.jpg,12325.9,-23756.9,-44991.1,-17992.7,18992.3,30103.5,13865.7,-9558.19,-24605.5,-18730.1,-18730.1,-24605.5,-9558.19,13865.7,30103.5,18992.3,-17992.7,-44991.1,-23756.9,12325.9,72529.2,12359.7,8575.56,6120.29,1336.87,381.073,61.906,35.2294,24.0
25-2m.jpg,14413.5,-23024.2,-44510.6,-21940.4,14540.2,29026.7,19211.7,-2031.11,-22087.4,-25380.4,-25380.4,-22087.4,-2031.11,19211.7,29026.7,14540.2,-21940.4,-44510.6,-23024.2,14413.5,70903.4,12599.6,8465,6354.97,1342.2,358.757,60.3438,34.7436,24.0
25-3m.jpg,11560.6,-22331.2,-46136.1,-15624,18383.5,30068.7,10770.5,-10747.4,-24512.1,-15814.7,-15814.7,-24512.1,-10747.4,10770.5,30068.7,18383.5,-15624,-46136.1,-22331.2,11560.6,71379.4,13348.2,8219.53,6374.63,1342.31,385.071,62.9001,36.4947,24.0
25-4m.jpg,10718.9,-23287.3,-44486.6,-15535.3,19880.3,30005.5,9947.4,-13173.8,-23644.7,-15147.2,-15147.2,-23644.7,-13173.8,9947.4,30005.5,19880.3,-15535.3,-44486.6,-23287.3,10718.9,68880.6,14119.1,7736.76,6214.25,1336.08,371.282,62.6194,34.9317,24.0
25-5m.jpg,-9804.52,-26467.5,-9521.04,-10956.9,16939.8,18326.1,-4091.95,-17912.5,-8599.81,4645.54,4645.54,-8599.81,-17912.5,-4091.95,18326.1,16939.8,-10956.9,-9521.04,-26467.5,-9804.52,67140,12580,8363.42,5689.51,1591.64,569.107,78.3103,38.6717,24.0
25-6m.jpg,10510.4,-24602.3,-45144.2,-13582.3,21348.7,30473.3,10830.1,-13498.2,-26444.2,-15507,-15507,-26444.2,-13498.2,10830.1,30473.3,21348.7,-13582.3,-45144.2,-24602.3,10510.4,75947.6,12615,9295.5,6083.95,1392.17,373.496,63.4069,35.8527,24.0
26-1m.jpg,21996.7,-22260.3,-46452.6,-17936.6,22969,32448.7,11808.1,-17619,-29407.8,-18390.2,-18390.2,-29407.8,-17619,11808.1,32448.7,22969,-17936.6,-46452.6,-22260.3,21996.7,74122.3,13375.7,8119.81,5530.9,908.856,200.572,54.6521,32.9341,25.0
26-2m.jpg,29936.8,-14440.7,-32494,-11593.7,19188.6,24190.5,4743.21,-20606.7,-30914.6,-16617.2,-16617.2,-30914.6,-20606.7,4743.21,24190.5,19188.6,-11593.7,-32494,-14440.7,29936.8,80355.2,13894.8,7791.71,5767.35,966.61,212.255,49.4972,35.6354,25.0
26-3m.jpg,29836.2,-12759.3,-36189.1,-12965.3,19420.4,24766.8,6042.24,-20772.9,-31471.4,-17133.1,-17133.1,-31471.4,-20772.9,6042.24,24766.8,19420.4,-12965.3,-36189.1,-12759.3,29836.2,72882.6,13632.5,7165.37,5213.87,906.463,183.677,48.5819,33.4092,25.0
26-4m.jpg,29825.4,-13874.1,-33358.7,-10628.2,19224.2,24069.1,4425.98,-21210.8,-32880.2,-18714.2,-18714.2,-32880.2,-21210.8,4425.98,24069.1,19224.2,-10628.2,-33358.7,-13874.1,29825.4,69165,14434.8,7507.23,5735.08,931.796,202.995,48.7079,33.7748,25.0
26-5m.jpg,-6736.87,-1788.2,-12817.8,18869.4,12588.1,-12746.6,-13491,-4322.73,9894.85,398.988,398.988,9894.85,-4322.73,-13491,-12746.6,12588.1,18869.4,-12817.8,-1788.2,-6736.87,82368,16958.7,9313.65,7652.11,1404.33,359.299,77.752,47.6695,25.0
26-6m.jpg,28230.3,-15924.9,-34073.6,-9591.41,20760.7,22679.3,635.647,-25442.7,-33130.5,-12461.3,-12461.3,-33130.5,-25442.7,635.647,22679.3,20760.7,-9591.41,-34073.6,-15924.9,28230.3,70932.3,13184,8078.88,6001.45,976.464,217.991,50.2916,34.6923,25.0
27-1m.jpg,32747.6,-13685.6,-39769.4,-44984.2,-13457.6,18296.5,35062.2,22539.4,-349.528,-18761.6,-18761.6,-349.528,22539.4,35062.2,18296.5,-13457.6,-44984.2,-39769.4,-13685.6,32747.6,51682,9121.56,5614.28,4801.27,862.765,194.437,44.8837,22.8099,26.0
27-2m.jpg,32149.4,-15572.7,-41875.2,-41826.4,-8305.42,22523.3,34188,16301.1,-7426.81,-23645,-23645,-7426.81,16301.1,34188,22523.3,-8305.42,-41826.4,-41875.2,-15572.7,32149.4,51952,10324.2,5800.59,4520.45,870.336,176.194,45.3517,22.7118,26.0
27-3m.jpg,27101.6,-11011,-42235.5,-37771.3,-3268.21,23038.8,32338.7,7982.49,-17258,-30022.6,-30022.6,-17258,7982.49,32338.7,23038.8,-3268.21,-37771.3,-42235.5,-11011,27101.6,59226.4,10946.2,6853.86,5039.5,926.354,193.379,48.8322,27.5734,26.0
27-4m.jpg,27467.8,-13784.3,-41071.3,-39380.5,-4702.39,28724.2,33629.3,10575.4,-17102.6,-30878.8,-30878.8,-17102.6,10575.4,33629.3,28724.2,-4702.39,-39380.5,-41071.3,-13784.3,27467.8,56540.7,10019.6,6314.82,5031.18,888.454,178.007,48.5984,26.6101,26.0
27-5m.jpg,-13972,-17821.5,-14630.6,4396.95,16229,-2.20751,-11084.8,-4341.79,451.889,8115.46,8115.46,451.889,-4341.79,-11084.8,-2.20751,16229,4396.95,-14630.6,-17821.5,-13972,71492,14376.5,9197.87,7378.33,1423.07,454.964,81.2709,40.0149,26.0
